cod_parroquia,provincia,canton,parroquia,direccion_busqueda,lat,lon
180854,TUNGURAHUA,SANTIAGO DE PÍLLARO,PRESIDENTE URBINA,"PRESIDENTE URBINA, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.180105,-78.573582
180855,TUNGURAHUA,SANTIAGO DE PÍLLARO,SAN ANDRÉS,"SAN ANDRÉS, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.1032401,-78.5320107
180856,TUNGURAHUA,SANTIAGO DE PÍLLARO,SAN JOSÉ DE POALÓ,"SAN JOSÉ DE POALÓ, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.0556182,-78.36146719999999
180857,TUNGURAHUA,SANTIAGO DE PÍLLARO,SAN MIGUELITO,"SAN MIGUELITO, SANTIAGO DE PÍLLARO, TUNGURAHUA, Ecuador",-1.204728,-78.537134
180950,TUNGURAHUA,TISALEO,TISALEO,"TISALEO, TISALEO, TUNGURAHUA, Ecuador",-1.3478776,-78.6696576
180951,TUNGURAHUA,TISALEO,QUINCHICOTO,"QUINCHICOTO, TISALEO, TUNGURAHUA, Ecuador",-1.3823212,-78.6965972
190150,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,"ZAMORA, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-4.0647301,-78.95146629999999
190150,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,"ZAMORA, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-4.0647301,-78.95146629999999
190151,ZAMORA CHINCHIPE,ZAMORA,CUMBARATZA,"CUMBARATZA, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-3.9938246,-78.8658657
190152,ZAMORA CHINCHIPE,ZAMORA,GUADALUPE,"GUADALUPE, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-3.8445408,-78.8906295
190153,ZAMORA CHINCHIPE,ZAMORA,IMBANA,"IMBANA, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-3.844963,-79.116226
190155,ZAMORA CHINCHIPE,ZAMORA,SABANILLA,"SABANILLA, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-3.9572717,-79.0487919
190156,ZAMORA CHINCHIPE,ZAMORA,TIMBARA,"TIMBARA, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-4.031900000000001,-78.901909
190158,ZAMORA CHINCHIPE,ZAMORA,SAN CARLOS DE LAS MINAS,"SAN CARLOS DE LAS MINAS, ZAMORA, ZAMORA CHINCHIPE, Ecuador",-4.0208302,-78.8233989
190250,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,"ZUMBA, CHINCHIPE, ZAMORA CHINCHIPE, Ecuador",-4.863612799999999,-79.1336857
190251,ZAMORA CHINCHIPE,CHINCHIPE,CHITO,"CHITO, CHINCHIPE, ZAMORA CHINCHIPE, Ecuador",-4.865203,-78.9966888
190252,ZAMORA CHINCHIPE,CHINCHIPE,EL CHORRO,"EL CHORRO, CHINCHIPE, ZAMORA CHINCHIPE, Ecuador",-4.912717799999999,-79.09274839999999
190254,ZAMORA CHINCHIPE,CHINCHIPE,LA CHONTA,"LA CHONTA, CHINCHIPE, ZAMORA CHINCHIPE, Ecuador",-4.9535886,-79.09274839999999
190256,ZAMORA CHINCHIPE,CHINCHIPE,PUCAPAMBA,"PUCAPAMBA, CHINCHIPE, ZAMORA CHINCHIPE, Ecuador",-4.9591675,-79.1209829
190259,ZAMORA CHINCHIPE,CHINCHIPE,SAN ANDRÉS,"SAN ANDRÉS, CHINCHIPE, ZAMORA CHINCHIPE, Ecuador",-4.829487299999999,-79.3127543
190350,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,"GUAYZIMI, NANGARITZA, ZAMORA CHINCHIPE, Ecuador",-4.0483402,-78.6824194
190351,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,"ZURMI, NANGARITZA, ZAMORA CHINCHIPE, Ecuador",-4.232771899999999,-78.74762079999999
190352,ZAMORA CHINCHIPE,NANGARITZA,NUEVO PARAÍSO,"NUEVO PARAÍSO, NANGARITZA, ZAMORA CHINCHIPE, Ecuador",-4.5163026,-78.792953
190353,ZAMORA CHINCHIPE,NANGARITZA,NANKAIS,"NANKAIS, NANGARITZA, ZAMORA CHINCHIPE, Ecuador",-4.0800259,-78.6412502
190450,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO,"28 DE MAYO, YACUAMBI, ZAMORA CHINCHIPE, Ecuador",-3.6359973,-78.92528829999999
190451,ZAMORA CHINCHIPE,YACUAMBI,LA PAZ,"LA PAZ, YACUAMBI, ZAMORA CHINCHIPE, Ecuador",-3.7741113,-78.95145099999999
190452,ZAMORA CHINCHIPE,YACUAMBI,TUTUPALI,"TUTUPALI, YACUAMBI, ZAMORA CHINCHIPE, Ecuador",-3.530057,-78.953276
190550,ZAMORA CHINCHIPE,YANTZAZA,YANTZAZA,"YANTZAZA, YANTZAZA, ZAMORA CHINCHIPE, Ecuador",-3.8290942,-78.76178929999999
190551,ZAMORA CHINCHIPE,YANTZAZA,CHICAÑA,"CHICAÑA, YANTZAZA, ZAMORA CHINCHIPE, Ecuador",-3.7268606,-78.7458496
190553,ZAMORA CHINCHIPE,YANTZAZA,LOS ENCUENTROS,"LOS ENCUENTROS, YANTZAZA, ZAMORA CHINCHIPE, Ecuador",-3.758928,-78.6469659
190650,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,"EL PANGUI, EL PANGUI, ZAMORA CHINCHIPE, Ecuador",-3.6273774,-78.5859566
190651,ZAMORA CHINCHIPE,EL PANGUI,EL GUISME,"EL GUISME, EL PANGUI, ZAMORA CHINCHIPE, Ecuador",-3.5800371,-78.57744079999999
190652,ZAMORA CHINCHIPE,EL PANGUI,PACHICUTZA,"PACHICUTZA, EL PANGUI, ZAMORA CHINCHIPE, Ecuador",-3.6681296,-78.6107905
190653,ZAMORA CHINCHIPE,EL PANGUI,TUNDAYME,"TUNDAYME, EL PANGUI, ZAMORA CHINCHIPE, Ecuador",-3.5758826,-78.4943735
190750,ZAMORA CHINCHIPE,CENTINELA DEL CÓNDOR,ZUMBI,"ZUMBI, CENTINELA DEL CÓNDOR, ZAMORA CHINCHIPE, Ecuador",-3.8930977,-78.7802054
190752,ZAMORA CHINCHIPE,CENTINELA DEL CÓNDOR,TRIUNFO DORADO,"TRIUNFO DORADO, CENTINELA DEL CÓNDOR, ZAMORA CHINCHIPE, Ecuador",-3.941001,-78.713608
190753,ZAMORA CHINCHIPE,CENTINELA DEL CÓNDOR,PANGUINTZA,"PANGUINTZA, CENTINELA DEL CÓNDOR, ZAMORA CHINCHIPE, Ecuador",-3.9016392,-78.8106552
190850,ZAMORA CHINCHIPE,PALANDA,PALANDA,"PALANDA, PALANDA, ZAMORA CHINCHIPE, Ecuador",-4.6522077,-79.13086299999999
190851,ZAMORA CHINCHIPE,PALANDA,EL PORVENIR DEL CARMEN,"EL PORVENIR DEL CARMEN, PALANDA, ZAMORA CHINCHIPE, Ecuador",-4.5617374,-79.1096901
190852,ZAMORA CHINCHIPE,PALANDA,SAN FRANCISCO DEL VERGEL,"SAN FRANCISCO DEL VERGEL, PALANDA, ZAMORA CHINCHIPE, Ecuador",-4.66839,-79.0329873
190853,ZAMORA CHINCHIPE,PALANDA,VALLADOLID,"VALLADOLID, PALANDA, ZAMORA CHINCHIPE, Ecuador",-4.5012226,-79.1322744
190854,ZAMORA CHINCHIPE,PALANDA,LA CANELA,"LA CANELA, PALANDA, ZAMORA CHINCHIPE, Ecuador",-4.6704557,-78.9175088
190950,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,"PAQUISHA, PAQUISHA, ZAMORA CHINCHIPE, Ecuador",-3.9317149,-78.67532969999999
190951,ZAMORA CHINCHIPE,PAQUISHA,BELLAVISTA,"BELLAVISTA, PAQUISHA, ZAMORA CHINCHIPE, Ecuador",-3.8800252,-78.64554749999999
190952,ZAMORA CHINCHIPE,PAQUISHA,NUEVO QUITO,"NUEVO QUITO, PAQUISHA, ZAMORA CHINCHIPE, Ecuador",-3.980809899999999,-78.64909349999999
200150,GALÁPAGOS,SAN CRISTÓBAL,PUERTO BAQUERIZO MORENO,"PUERTO BAQUERIZO MORENO, SAN CRISTÓBAL, GALÁPAGOS, Ecuador",-0.9031235,-89.61089419999999
200151,GALÁPAGOS,SAN CRISTÓBAL,EL PROGRESO,"EL PROGRESO, SAN CRISTÓBAL, GALÁPAGOS, Ecuador",-0.9022540000000001,-89.55594599999999
200152,GALÁPAGOS,SAN CRISTÓBAL,ISLA SANTA MARÍA FLOREANA,"ISLA SANTA MARÍA FLOREANA, SAN CRISTÓBAL, GALÁPAGOS, Ecuador",-1.2698115,-90.4313729
200250,GALÁPAGOS,ISABELA,PUERTO VILLAMIL,"PUERTO VILLAMIL, ISABELA, GALÁPAGOS, Ecuador",-0.9544574,-90.96414670000001
200251,GALÁPAGOS,ISABELA,TOMÁS DE BERLANGA,"TOMÁS DE BERLANGA, ISABELA, GALÁPAGOS, Ecuador",-0.894739,-91.05886799999999
200350,GALÁPAGOS,SANTA CRUZ,PUERTO AYORA,"PUERTO AYORA, SANTA CRUZ, GALÁPAGOS, Ecuador",-0.7433862999999999,-90.3156597
200351,GALÁPAGOS,SANTA CRUZ,BELLA VISTA,"BELLA VISTA, SANTA CRUZ, GALÁPAGOS, Ecuador",-0.2619879,-90.6393702
200352,GALÁPAGOS,SANTA CRUZ,SANTA ROSA,"SANTA ROSA, SANTA CRUZ, GALÁPAGOS, Ecuador",-0.5635943999999999,-90.4125181
210150,SUCUMBÍOS,LAGO AGRIO,NUEVA LOJA,"NUEVA LOJA, LAGO AGRIO, SUCUMBÍOS, Ecuador",0.0851034,-76.8940156
210152,SUCUMBÍOS,LAGO AGRIO,DURENO,"DURENO, LAGO AGRIO, SUCUMBÍOS, Ecuador",0.05,-76.7
210153,SUCUMBÍOS,LAGO AGRIO,GENERAL FARFÁN,"GENERAL FARFÁN, LAGO AGRIO, SUCUMBÍOS, Ecuador",0.1820096,-76.7798172
210155,SUCUMBÍOS,LAGO AGRIO,EL ENO,"EL ENO, LAGO AGRIO, SUCUMBÍOS, Ecuador",-0.066506,-76.880895
210156,SUCUMBÍOS,LAGO AGRIO,PACAYACU,"PACAYACU, LAGO AGRIO, SUCUMBÍOS, Ecuador",-0.0421914,-76.586868
210157,SUCUMBÍOS,LAGO AGRIO,JAMBELÍ,"JAMBELÍ, LAGO AGRIO, SUCUMBÍOS, Ecuador",0.08449899999999999,-77.08648699999999
210158,SUCUMBÍOS,LAGO AGRIO,SANTA CECILIA,"SANTA CECILIA, LAGO AGRIO, SUCUMBÍOS, Ecuador",0.0909709,-76.9873477
210160,SUCUMBÍOS,LAGO AGRIO,10 DE AGOSTO,"10 DE AGOSTO, LAGO AGRIO, SUCUMBÍOS, Ecuador",0.1729776,-76.90668289999999
210250,SUCUMBÍOS,GONZALO PIZARRO,LUMBAQUÍ,"LUMBAQUÍ, GONZALO PIZARRO, SUCUMBÍOS, Ecuador",0.0162131,-77.3780201
210251,SUCUMBÍOS,GONZALO PIZARRO,EL REVENTADOR,"EL REVENTADOR, GONZALO PIZARRO, SUCUMBÍOS, Ecuador",-0.0466946,-77.5289797
210252,SUCUMBÍOS,GONZALO PIZARRO,GONZALO PIZARRO,"GONZALO PIZARRO, GONZALO PIZARRO, SUCUMBÍOS, Ecuador",0.0162131,-77.3780201
210254,SUCUMBÍOS,GONZALO PIZARRO,PUERTO LIBRE,"PUERTO LIBRE, GONZALO PIZARRO, SUCUMBÍOS, Ecuador",0.182544,-77.5160788
210350,SUCUMBÍOS,PUTUMAYO,PUERTO EL CARMEN DE PUTUMAYO,"PUERTO EL CARMEN DE PUTUMAYO, PUTUMAYO, SUCUMBÍOS, Ecuador",-0.0361884,-75.8533954
210351,SUCUMBÍOS,PUTUMAYO,PALMA ROJA,"PALMA ROJA, PUTUMAYO, SUCUMBÍOS, Ecuador",0.116667,-76.05
210352,SUCUMBÍOS,PUTUMAYO,PUERTO BOLÍVAR,"PUERTO BOLÍVAR, PUTUMAYO, SUCUMBÍOS, Ecuador",-0.09999999999999999,-76.0
210353,SUCUMBÍOS,PUTUMAYO,PUERTO RODRÍGUEZ,"PUERTO RODRÍGUEZ, PUTUMAYO, SUCUMBÍOS, Ecuador",-0.1265631,-75.41116439999999
210354,SUCUMBÍOS,PUTUMAYO,SANTA ELENA,"SANTA ELENA, PUTUMAYO, SUCUMBÍOS, Ecuador",0.3274906,-76.2247366
210355,SUCUMBÍOS,PUTUMAYO,SANSAHUARI,"SANSAHUARI, PUTUMAYO, SUCUMBÍOS, Ecuador",0.15,-76.14999999999999
210450,SUCUMBÍOS,SHUSHUFINDI,SHUSHUFINDI,"SHUSHUFINDI, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.1882903,-76.6421554
210451,SUCUMBÍOS,SHUSHUFINDI,LIMONCOCHA,"LIMONCOCHA, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.4116475,-76.62538649999999
210452,SUCUMBÍOS,SHUSHUFINDI,PAÑACOCHA,"PAÑACOCHA, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.424404,-76.102699
210453,SUCUMBÍOS,SHUSHUFINDI,SAN ROQUE,"SAN ROQUE, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.433333,-76.2
210454,SUCUMBÍOS,SHUSHUFINDI,SAN PEDRO DE LOS COFÁNES,"SAN PEDRO DE LOS COFÁNES, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.131973,-76.8469159
210455,SUCUMBÍOS,SHUSHUFINDI,SIETE DE JULIO,"SIETE DE JULIO, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.1637533,-76.7567368
210456,SUCUMBÍOS,SHUSHUFINDI,LA MAGDALENA,"LA MAGDALENA, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.2637295,-76.7027619
210457,SUCUMBÍOS,SHUSHUFINDI,LA PRIMAVERA,"LA PRIMAVERA, SHUSHUFINDI, SUCUMBÍOS, Ecuador",-0.1861144,-76.6600897
210550,SUCUMBÍOS,SUCUMBÍOS,LA BONITA,"LA BONITA, SUCUMBÍOS, SUCUMBÍOS, Ecuador",0.5319545999999999,-77.58486649999999
210551,SUCUMBÍOS,SUCUMBÍOS,EL PLAYÓN DE SAN FRANCISCO,"EL PLAYÓN DE SAN FRANCISCO, SUCUMBÍOS, SUCUMBÍOS, Ecuador",0.5321412,-77.67651839999999
210552,SUCUMBÍOS,SUCUMBÍOS,LA SOFÍA,"LA SOFÍA, SUCUMBÍOS, SUCUMBÍOS, Ecuador",0.366667,-77.64999999999999
210553,SUCUMBÍOS,SUCUMBÍOS,ROSA FLORIDA,"ROSA FLORIDA, SUCUMBÍOS, SUCUMBÍOS, Ecuador",0.3292168,-77.5160788
210554,SUCUMBÍOS,SUCUMBÍOS,SANTA BÁRBARA,"SANTA BÁRBARA, SUCUMBÍOS, SUCUMBÍOS, Ecuador",0.646548,-77.52288779999999
210650,SUCUMBÍOS,CASCALES,EL DORADO DE CASCALES,"EL DORADO DE CASCALES, CASCALES, SUCUMBÍOS, Ecuador",0.06666699999999999,-77.216667
210651,SUCUMBÍOS,CASCALES,SANTA ROSA DE SUCUMBÍOS,"SANTA ROSA DE SUCUMBÍOS, CASCALES, SUCUMBÍOS, Ecuador",0.1731379,-77.1370115
210652,SUCUMBÍOS,CASCALES,SEVILLA,"SEVILLA, CASCALES, SUCUMBÍOS, Ecuador",0.086376,-77.1667329
210653,SUCUMBÍOS,CASCALES,NUEVA TRONCAL,"NUEVA TRONCAL, CASCALES, SUCUMBÍOS, Ecuador",-0.0447478,-77.19954720000001
210750,SUCUMBÍOS,CUYABENO,TARAPOA,"TARAPOA, CUYABENO, SUCUMBÍOS, Ecuador",-0.1225378,-76.34636239999999
210751,SUCUMBÍOS,CUYABENO,CUYABENO,"CUYABENO, CUYABENO, SUCUMBÍOS, Ecuador",-0.3630934,-75.62080879999999
210752,SUCUMBÍOS,CUYABENO,AGUAS NEGRAS,"AGUAS NEGRAS, CUYABENO, SUCUMBÍOS, Ecuador",-0.1088462,-76.2247366
220150,ORELLANA,FRANCISCO DE ORELLANA,EL COCA (PUERTO FRANCISCO DE ORELLANA),"EL COCA (PUERTO FRANCISCO DE ORELLANA), FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4616728,-76.99310740000001
220151,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA,"DAYUMA, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4645441,-76.9962319
220152,ORELLANA,FRANCISCO DE ORELLANA,TARACOA,"TARACOA, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4630154,-76.997044
220153,ORELLANA,FRANCISCO DE ORELLANA,ALEJANDRO LABAKA,"ALEJANDRO LABAKA, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4512396,-76.9904893
220154,ORELLANA,FRANCISCO DE ORELLANA,EL DORADO,"EL DORADO, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4616728,-76.99310740000001
220155,ORELLANA,FRANCISCO DE ORELLANA,EL EDÉN,"EL EDÉN, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.547399,-76.2247366
220156,ORELLANA,FRANCISCO DE ORELLANA,GARCÍA MORENO,"GARCÍA MORENO, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4745206,-76.9890697
220157,ORELLANA,FRANCISCO DE ORELLANA,INÉS ARANGO,"INÉS ARANGO, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.4709192,-76.9833206
220158,ORELLANA,FRANCISCO DE ORELLANA,LA BELLEZA,"LA BELLEZA, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.7712186,-77.0564464
220159,ORELLANA,FRANCISCO DE ORELLANA,NUEVO PARAÍSO,"NUEVO PARAÍSO, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.3959517,-77.03236299999999
220160,ORELLANA,FRANCISCO DE ORELLANA,SAN JOSÉ DE GUAYUSA,"SAN JOSÉ DE GUAYUSA, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.2005761,-77.17152279999999
220161,ORELLANA,FRANCISCO DE ORELLANA,SAN LUIS DE ARMENIA,"SAN LUIS DE ARMENIA, FRANCISCO DE ORELLANA, ORELLANA, Ecuador",-0.3471849,-77.2175223
220250,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,"NUEVO ROCAFUERTE, AGUARICO, ORELLANA, Ecuador",-0.926777,-75.401718
220250,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,"NUEVO ROCAFUERTE, AGUARICO, ORELLANA, Ecuador",-0.926777,-75.401718
220251,ORELLANA,AGUARICO,CAPITÁN AUGUSTO RIVADENEYRA,"CAPITÁN AUGUSTO RIVADENEYRA, AGUARICO, ORELLANA, Ecuador",-0.5465177999999999,-75.8533954
220252,ORELLANA,AGUARICO,CONONACO,"CONONACO, AGUARICO, ORELLANA, Ecuador",-1.0283749,-76.2710833
220253,ORELLANA,AGUARICO,SANTA MARÍA DE HUIRIRIMA,"SANTA MARÍA DE HUIRIRIMA, AGUARICO, ORELLANA, Ecuador",-0.7210980000000001,-75.56934400000002
220255,ORELLANA,AGUARICO,YASUNÍ,"YASUNÍ, AGUARICO, ORELLANA, Ecuador",-0.6921421,-75.3878525
220350,ORELLANA,LA JOYA DE LOS SACHAS,LA JOYA DE LOS SACHAS,"LA JOYA DE LOS SACHAS, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3009488,-76.8561201
220351,ORELLANA,LA JOYA DE LOS SACHAS,ENOKANQUI,"ENOKANQUI, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013626,-76.8571063
220352,ORELLANA,LA JOYA DE LOS SACHAS,POMPEYA,"POMPEYA, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013626,-76.8571063
220353,ORELLANA,LA JOYA DE LOS SACHAS,SAN CARLOS,"SAN CARLOS, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013862,-76.8570314
220354,ORELLANA,LA JOYA DE LOS SACHAS,SAN SEBASTIÁN DEL COCA,"SAN SEBASTIÁN DEL COCA, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.333333,-77.0
220355,ORELLANA,LA JOYA DE LOS SACHAS,LAGO SAN PEDRO,"LAGO SAN PEDRO, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013626,-76.8571063
220356,ORELLANA,LA JOYA DE LOS SACHAS,RUMIPAMBA,"RUMIPAMBA, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013626,-76.8571063
220357,ORELLANA,LA JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,"TRES DE NOVIEMBRE, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013626,-76.8571063
220358,ORELLANA,LA JOYA DE LOS SACHAS,UNIÓN MILAGREÑA,"UNIÓN MILAGREÑA, LA JOYA DE LOS SACHAS, ORELLANA, Ecuador",-0.3013626,-76.8571063
220450,ORELLANA,LORETO,LORETO,"LORETO, LORETO, ORELLANA, Ecuador",-0.6908849,-77.30899959999999
220451,ORELLANA,LORETO,ÁVILA,"ÁVILA, LORETO, ORELLANA, Ecuador",-0.6908849,-77.30899959999999
220452,ORELLANA,LORETO,PUERTO MURIALDO,"PUERTO MURIALDO, LORETO, ORELLANA, Ecuador",-0.6915863999999999,-77.13563189999999
220453,ORELLANA,LORETO,SAN JOSÉ DE PAYAMINO,"SAN JOSÉ DE PAYAMINO, LORETO, ORELLANA, Ecuador",-0.6908689,-77.3089986
220454,ORELLANA,LORETO,SAN JOSÉ DE DAHUANO,"SAN JOSÉ DE DAHUANO, LORETO, ORELLANA, Ecuador",-0.6908849,-77.30899959999999
220455,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,"SAN VICENTE DE HUATICOCHA, LORETO, ORELLANA, Ecuador",-0.6908849,-77.30899959999999
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230150,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,"SANTO DOMINGO DE LOS COLORADOS, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2538414,-79.1763307
230151,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,ALLURIQUÍN,"ALLURIQUÍN, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2661603,-79.1958285
230152,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,PUERTO LIMÓN,"PUERTO LIMÓN, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.3874099,-79.37264700000001
230153,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,LUZ DE AMÉRICA,"LUZ DE AMÉRICA, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.4065073,-79.3028933
230154,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SAN JACINTO DEL BÚA,"SAN JACINTO DEL BÚA, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.1457955,-79.3958273
230155,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,VALLE HERMOSO,"VALLE HERMOSO, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.08599899999999999,-79.28034989999999
230156,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,EL ESFUERZO,"EL ESFUERZO, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.2581164,-79.1982026
230157,SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SANTA MARÍA DEL TOACHI,"SANTA MARÍA DEL TOACHI, SANTO DOMINGO, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.6408579,-79.2300984
230250,SANTO DOMINGO DE LOS TSÁCHILAS,LA CONCORDIA,LA CONCORDIA,"LA CONCORDIA, LA CONCORDIA, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",0.0074275,-79.39847019999999
230251,SANTO DOMINGO DE LOS TSÁCHILAS,LA CONCORDIA,MONTERREY,"MONTERREY, LA CONCORDIA, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.03784179999999999,-79.4942916
230252,SANTO DOMINGO DE LOS TSÁCHILAS,LA CONCORDIA,LA VILLEGAS,"LA VILLEGAS, LA CONCORDIA, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.0826036,-79.4591378
230253,SANTO DOMINGO DE LOS TSÁCHILAS,LA CONCORDIA,PLAN PILOTO,"PLAN PILOTO, LA CONCORDIA, SANTO DOMINGO DE LOS TSÁCHILAS, Ecuador",-0.0722527,-79.3930124
240150,SANTA ELENA,SANTA ELENA,SANTA ELENA,"SANTA ELENA, SANTA ELENA, SANTA ELENA, Ecuador",-2.2268901,-80.85938449999999
240150,SANTA ELENA,SANTA ELENA,SANTA ELENA,"SANTA ELENA, SANTA ELENA, SANTA ELENA, Ecuador",-2.2268901,-80.85938449999999
240151,SANTA ELENA,SANTA ELENA,ATAHUALPA,"ATAHUALPA, SANTA ELENA, SANTA ELENA, Ecuador",-2.3140595,-80.7740912
240152,SANTA ELENA,SANTA ELENA,COLONCHE,"COLONCHE, SANTA ELENA, SANTA ELENA, Ecuador",-2.2250194,-80.8518667
240153,SANTA ELENA,SANTA ELENA,CHANDUY,"CHANDUY, SANTA ELENA, SANTA ELENA, Ecuador",-2.4011794,-80.6853986
240154,SANTA ELENA,SANTA ELENA,MANGLARALTO,"MANGLARALTO, SANTA ELENA, SANTA ELENA, Ecuador",-2.2298204,-80.8565184
240155,SANTA ELENA,SANTA ELENA,SIMÓN BOLÍVAR,"SIMÓN BOLÍVAR, SANTA ELENA, SANTA ELENA, Ecuador",-2.1838039,-80.3589049
