provincia,canton,cod_parroquia,parroquia,ym,cluster_id,total_eventos
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-08,1,29
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-09,2,34
IMBABURA,OTAVALO,100450,"OTAVALO, CABECERA CANTONAL",2025-10,1,18
IMBABURA,OTAVALO,100457,SAN PABLO,2025-06,1,7
IMBABURA,PIMAMPIRO,100550,"PIMAMPIRO, CABECERA CANTONAL",2025-05,1,8
IMBABURA,PIMAMPIRO,100550,"PIMAMPIRO, CABECERA CANTONAL",2025-06,1,6
IMBABURA,PIMAMPIRO,100550,"PIMAMPIRO, CABECERA CANTONAL",2025-07,1,5
IMBABURA,PIMAMPIRO,100550,"PIMAMPIRO, CABECERA CANTONAL",2025-08,1,5
IMBABURA,PIMAMPIRO,100550,"PIMAMPIRO, CABECERA CANTONAL",2025-09,1,5
IMBABURA,SAN MIGUEL DE URCUQUI,100655,TUMBABIRO,2025-04,1,5
LOJA,CALVAS,110250,"CARIAMANGA, CABECERA CANTONAL",2025-01,1,7
LOJA,CALVAS,110250,"CARIAMANGA, CABECERA CANTONAL",2025-03,1,5
LOJA,CALVAS,110250,"CARIAMANGA, CABECERA CANTONAL",2025-07,1,6
LOJA,CALVAS,110250,"CARIAMANGA, CABECERA CANTONAL",2025-10,1,6
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-01,1,9
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-02,1,10
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-03,2,27
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-04,1,9
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-05,1,17
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-06,1,16
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-07,1,16
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-08,1,23
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-09,1,8
LOJA,CATAMAYO,110350,"CATAMAYO (LA TOMA), CABECERA CANTONAL",2025-10,1,15
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,2,101
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,2,96
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,2,98
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,2,118
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,101
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,2,105
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,2,117
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,2,123
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,2,118
LOJA,LOJA,110150,"LOJA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,2,127
LOJA,LOJA,110153,EL CISNE,2025-08,1,7
LOJA,LOJA,110156,MALACATOS (VALLADOLID),2025-07,1,5
LOJA,MACARA,110850,"MACARA, CABECERA CANTONAL",2025-08,1,5
LOJA,PINDAL,111450,"PINDAL, CABECERA CANTONAL",2025-03,1,6
LOS RIOS,BABA,120250,"BABA, CABECERA CANTONAL",2025-01,1,7
LOS RIOS,BABA,120250,"BABA, CABECERA CANTONAL",2025-03,1,10
LOS RIOS,BABA,120250,"BABA, CABECERA CANTONAL",2025-04,1,10
LOS RIOS,BABA,120250,"BABA, CABECERA CANTONAL",2025-07,1,7
LOS RIOS,BABA,120250,"BABA, CABECERA CANTONAL",2025-08,1,5
LOS RIOS,BABA,120250,"BABA, CABECERA CANTONAL",2025-10,1,6
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-01,2,102
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-02,2,79
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-03,2,90
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-04,2,79
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-05,2,106
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-06,2,86
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-07,2,80
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-08,2,77
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-09,2,76
LOS RIOS,BABAHOYO,120150,"BABAHOYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL",2025-10,2,71
LOS RIOS,BABAHOYO,120153,FEBRES CORDERO (LAS JUNTAS),2025-01,1,5
LOS RIOS,BABAHOYO,120153,FEBRES CORDERO (LAS JUNTAS),2025-03,1,6
LOS RIOS,BABAHOYO,120153,FEBRES CORDERO (LAS JUNTAS),2025-04,1,5
LOS RIOS,BABAHOYO,120153,FEBRES CORDERO (LAS JUNTAS),2025-05,1,6
LOS RIOS,BABAHOYO,120153,FEBRES CORDERO (LAS JUNTAS),2025-08,1,12
LOS RIOS,BABAHOYO,120153,FEBRES CORDERO (LAS JUNTAS),2025-09,1,6
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-01,1,7
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-05,1,7
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-06,1,7
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-07,1,14
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-08,1,7
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-09,1,6
LOS RIOS,BABAHOYO,120154,PIMOCHA,2025-10,1,5
LOS RIOS,BABAHOYO,120155,LA UNION,2025-01,1,5
LOS RIOS,BABAHOYO,120155,LA UNION,2025-03,1,10
LOS RIOS,BABAHOYO,120155,LA UNION,2025-04,1,6
LOS RIOS,BABAHOYO,120155,LA UNION,2025-06,1,5
LOS RIOS,BABAHOYO,120155,LA UNION,2025-07,1,8
LOS RIOS,BABAHOYO,120155,LA UNION,2025-10,1,6
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-01,1,35
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-02,2,39
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-03,2,36
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-04,2,36
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-05,2,37
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-06,2,36
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-07,2,54
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-08,2,53
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-09,2,43
LOS RIOS,BUENA FE,121050,"SAN JACINTO DE BUENA FE, CABECERA CANTONAL",2025-10,2,35
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-01,1,6
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-02,1,5
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-03,1,8
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-04,1,8
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-05,1,7
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-06,1,7
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-07,1,9
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-08,1,9
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-09,1,11
LOS RIOS,BUENA FE,121051,PATRICIA PILAR,2025-10,1,5
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-01,1,18
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-02,1,11
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-03,1,14
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-04,1,12
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-05,1,21
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-06,1,15
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-07,1,12
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-08,1,7
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-09,1,11
LOS RIOS,MOCACHE,121250,"MOCACHE, CABECERA CANTONAL",2025-10,1,9
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-01,1,10
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-02,1,10
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-03,1,15
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-04,1,10
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-05,1,11
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-06,1,16
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-07,1,18
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-08,1,14
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-09,1,14
LOS RIOS,MONTALVO,120350,"MONTALVO, CABECERA CANTONAL",2025-10,1,10
LOS RIOS,PALENQUE,120950,"PALENQUE, CABECERA CANTONAL",2025-01,1,5
LOS RIOS,PALENQUE,120950,"PALENQUE, CABECERA CANTONAL",2025-09,1,5
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-01,1,7
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-02,1,10
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-03,1,7
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-05,1,6
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-06,1,5
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-08,1,9
LOS RIOS,PUEBLOVIEJO,120450,"PUEBLOVIEJO, CABECERA CANTONAL",2025-09,1,7
LOS RIOS,PUEBLOVIEJO,120452,SAN JUAN,2025-01,1,6
LOS RIOS,PUEBLOVIEJO,120452,SAN JUAN,2025-02,1,5
LOS RIOS,PUEBLOVIEJO,120452,SAN JUAN,2025-03,1,7
LOS RIOS,PUEBLOVIEJO,120452,SAN JUAN,2025-06,1,7
LOS RIOS,PUEBLOVIEJO,120452,SAN JUAN,2025-07,1,5
LOS RIOS,PUEBLOVIEJO,120452,SAN JUAN,2025-08,1,9
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-01,2,170
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-02,0,120
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-03,2,121
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-04,2,105
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-05,2,126
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-06,0,95
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-07,0,91
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-08,2,102
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-09,0,87
LOS RIOS,QUEVEDO,120550,"QUEVEDO, CABECERA CANTONAL",2025-10,0,127
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-01,1,5
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-02,1,12
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-04,1,14
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-06,1,7
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-07,1,8
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-08,1,5
LOS RIOS,QUEVEDO,120553,SAN CARLOS,2025-10,1,9
LOS RIOS,QUEVEDO,120555,LA ESPERANZA,2025-01,1,6
LOS RIOS,QUEVEDO,120555,LA ESPERANZA,2025-02,1,5
LOS RIOS,QUEVEDO,120555,LA ESPERANZA,2025-03,1,7
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-01,1,8
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-02,1,15
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-03,1,8
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-04,1,10
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-05,1,10
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-06,1,11
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-07,1,5
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-08,1,10
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-09,1,8
LOS RIOS,QUINSALOMA,121350,"QUINSALOMA, CABECERA CANTONAL",2025-10,1,12
LOS RIOS,URDANETA,120650,"CATARAMA, CABECERA CANTONAL",2025-10,1,5
LOS RIOS,URDANETA,120651,RICAURTE,2025-01,1,6
LOS RIOS,URDANETA,120651,RICAURTE,2025-02,1,9
LOS RIOS,URDANETA,120651,RICAURTE,2025-03,1,11
LOS RIOS,URDANETA,120651,RICAURTE,2025-05,1,9
LOS RIOS,URDANETA,120651,RICAURTE,2025-06,1,5
LOS RIOS,URDANETA,120651,RICAURTE,2025-08,1,8
LOS RIOS,URDANETA,120651,RICAURTE,2025-09,1,5
LOS RIOS,URDANETA,120651,RICAURTE,2025-10,1,6
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-01,1,22
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-02,1,27
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-03,1,22
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-04,1,17
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-05,1,22
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-06,1,17
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-07,1,14
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-08,1,9
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-09,1,15
LOS RIOS,VALENCIA,121150,"VALENCIA, CABECERA CANTONAL",2025-10,1,15
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-01,1,7
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-02,1,16
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-03,1,17
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-04,1,11
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-05,1,24
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-06,1,16
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-07,1,21
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-08,1,20
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-09,2,29
LOS RIOS,VENTANAS,120750,"VENTANAS, CABECERA CANTONAL",2025-10,2,31
LOS RIOS,VENTANAS,120752,ZAPOTAL,2025-01,1,8
LOS RIOS,VENTANAS,120752,ZAPOTAL,2025-02,1,7
LOS RIOS,VENTANAS,120752,ZAPOTAL,2025-06,1,5
LOS RIOS,VENTANAS,120752,ZAPOTAL,2025-07,1,5
LOS RIOS,VENTANAS,120752,ZAPOTAL,2025-10,1,6
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-01,1,7
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-02,1,11
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-03,1,14
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-04,1,5
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-05,1,11
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-06,1,10
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-07,1,12
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-08,1,14
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-09,1,15
LOS RIOS,VINCES,120850,"VINCES, CABECERA CANTONAL",2025-10,1,10
MANABI,24 DE MAYO,131650,"SUCRE, CABECERA CANTONAL",2025-10,1,5
MANABI,BOLIVAR,130250,"CALCETA, CABECERA CANTONAL",2025-01,1,5
MANABI,BOLIVAR,130250,"CALCETA, CABECERA CANTONAL",2025-03,1,5
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-01,1,11
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-02,1,8
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-03,1,15
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-04,1,14
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-05,1,17
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-06,1,11
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-07,2,22
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-08,1,16
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-09,1,12
MANABI,CHONE,130350,"CHONE, CABECERA CANTONAL",2025-10,1,14
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-01,1,14
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-02,1,8
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-03,1,14
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-04,1,15
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-05,1,13
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-06,1,13
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-07,1,18
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-08,1,12
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-09,1,15
MANABI,EL CARMEN,130450,"EL CARMEN, CABECERA CANTONAL",2025-10,1,15
MANABI,FLAVIO ALFARO,130550,"FLAVIO ALFARO, CABECERA CANTONAL",2025-03,1,6
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-02,1,9
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-03,1,11
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-04,1,10
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-05,1,8
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-06,1,8
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-07,1,7
MANABI,JARAMIJO,132150,"JARAMIJO, CABECERA CANTONAL",2025-08,1,8
MANABI,JIPIJAPA,130650,"JIPIJAPA, CABECERA CANTONAL",2025-02,1,9
MANABI,JIPIJAPA,130650,"JIPIJAPA, CABECERA CANTONAL",2025-03,1,9
MANABI,JIPIJAPA,130650,"JIPIJAPA, CABECERA CANTONAL",2025-06,1,9
MANABI,JIPIJAPA,130650,"JIPIJAPA, CABECERA CANTONAL",2025-08,1,9
MANABI,JIPIJAPA,130650,"JIPIJAPA, CABECERA CANTONAL",2025-10,1,16
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-01,2,65
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-02,2,47
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-03,2,83
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-04,2,89
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-05,2,69
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-06,2,68
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-07,2,53
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-08,2,60
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-09,2,57
MANABI,MANTA,130850,"MANTA, CABECERA CANTONAL",2025-10,2,49
MANABI,MONTECRISTI,130950,"MONTECRISTI, CABECERA CANTONAL",2025-01,1,13
MANABI,MONTECRISTI,130950,"MONTECRISTI, CABECERA CANTONAL",2025-02,1,17
MANABI,MONTECRISTI,130950,"MONTECRISTI, CABECERA CANTONAL",2025-03,1,22
MANABI,MONTECRISTI,130950,"MONTECRISTI, CABECERA CANTONAL",2025-04,2,23
MANABI,MONTECRISTI,130950,"MONTECRISTI, CABECERA CANTONAL",2025-05,1,24
